surface,LC,MV,EA,SE,DBC,DBF,DOS,CN,GCN,RxnE
Ir6Zn6,325.195,8.84,1.5638,586,-1.413176695,0.852294268,7.964,2,7.33,1.592259297
La12,377.2,22.39,0.47,406.2,-0.843915911,0.609203929,23.33,1,7.5,4.97246502
La12,377.2,22.39,0.47,406.2,-0.843328101,0.609098101,23.33,3,7.5,1.839902482
La12,377.2,22.39,0.47,406.2,-0.84353835,0.609194147,23.33,3,6.95454545454545,2.209523281
La6Mn6,634.225,14.87,0,233.2,-1.56313132,0.620494068,18.55,2,7.33,1.342907236
La6Mn6,634.225,14.87,0.313333333333333,348.533333333333,-1.402256483,0.42256205,18.55,3,6.95454545454545,2.246640425
La6Mo6,345.95,15.885,0.748,636,-1.331527725,0.759883427,19.08,2,7.33,0.775008784
La6Mo6,345.95,15.885,0.562666666666667,482.8,-1.498929972,0.648866295,19.08,3,7.5,2.03727767
La6Nb6,353.62,16.61,0.916,716.8,-0.883821805,0.686686793,22.66,2,7.33,0.94797332
La6Nb6,353.62,16.61,0.618666666666667,509.733333333333,-1.175706179,0.627958464,22.66,3,6.95454545454545,2.060853205
La6Nb6,353.62,16.61,0.618666666666667,509.733333333333,-1.175624467,0.6279319,22.66,3,7.5,1.947884464
La6Ni6,364.8,14.49,1.156,395.2,-1.435055778,0.472753246,10.902,2,7.33,1.946629203
La6Ni6,364.8,14.49,0.698666666666667,402.533333333333,-1.078057188,0.360193475,10.902,3,6.95454545454545,2.606402539
La6Os6,325.32,15.405,0.47,406.2,-0.922396923,0.498177993,22.46,1,7.5,7.496361146
La6Pd6,383.135,15.475,0.47,406.2,-0.76607797,0.459367808,15.14,1,7.5,6.159306534
La6Pd6,383.135,15.475,0.500666666666667,403.033333333333,-1.892812103,0.744401581,15.14,3,6.95454545454545,2.918400511
La6Pd6,383.135,15.475,0.516,401.45,-2.215009896,0.825909715,15.14,5,7.615384615,2.407648142
La6Pt6,384.81,15.74,2.128,510,-2.815604598,0.969793113,9.414,2,7.33,2.733575349
La6Pt6,384.81,15.74,1.02266666666667,440.8,-2.026552765,0.755374458,9.414,3,6.95454545454545,3.080218992
La6Re6,326.65,15.625,0.47,406.2,-0.971016377,0.514060978,18.3,1,7.5,7.269551404
La6Re6,326.65,15.625,0.15,738,-1.160744196,0.769449314,18.3,1,7.5,1.488957264
La6Rh6,378.77,15.335,0.47,406.2,-0.968588118,0.44635639,15.02,1,7.5,6.982316472
La6Rh6,378.77,15.335,1.137,516.7,-1.561675152,0.941879472,15.02,1,7.5,3.831129919
La6Rh6,378.77,15.335,1.137,516.7,-1.561526845,0.941838632,15.02,2,7.33,2.010220574
La6Rh6,378.77,15.335,0.8035,461.45,-1.36801677,0.780237486,15.02,5,7.615384615,4.178295475
La6Rh6,378.77,15.335,0.692333333333333,443.033333333333,-1.269625607,0.698126364,15.02,3,6.95454545454545,2.970730995
La6Ru6,323.895,15.28,1.05,605.7,-1.199990686,0.880459566,18.06,2,7.33,1.13197765
La6Sc6,354.05,18.695,0.47,406.2,-0.861179121,0.612093011,15.29,2,7.33,1.087686361
La6Sc6,354.05,18.695,0.376,382.133333333333,-0.667839882,0.554380952,15.29,3,7.5,2.096362428
La6Sc6,354.05,18.695,0.376,382.133333333333,-0.66830553,0.554541638,15.29,3,6.95454545454545,2.271318429
La6Sc6,354.05,18.695,0.282,358.066666666667,-0.472093418,0.495987429,15.29,3,7.5,1.493886198
La6Sc6,354.05,18.695,0.282,358.066666666667,-0.472845413,0.496240111,15.29,3,6.95454545454545,1.70884824
La6Ta6,353.665,16.62,0.322,771,-0.716807984,0.618781295,18.16,2,7.33,0.850889497
La6Ta6,353.665,16.62,0.420666666666667,527.8,-0.932348026,0.555879821,18.16,3,6.95454545454545,2.019693538
La6Ta6,353.665,16.62,0.371333333333333,649.4,-0.81426067,0.590359573,18.16,3,7.5,0.677259507
La6Ta6,353.665,16.62,0.420666666666667,527.8,-0.932663275,0.555941197,18.16,3,7.5,1.888176838
La6Tc6,325.35,15.51,0.55,573,-1.124439343,0.798748132,13.3,2,7.33,0.821817535
La6Tc6,325.35,15.51,0.55,573,-1.124440431,0.798750449,13.3,1,7.5,1.869157985
La6Ti6,336.14,16.515,0.079,443.7,-0.321820126,0.511658682,40.74,2,7.33,0.526317144
La6V6,340.1,15.355,0.525,475.8,-0.458032124,0.580900177,29.4,2,7.33,0.334540971
La6W6,346.86,15.93,0.58542,549.133333333333,-1.554438607,0.654188489,0.0001874,3,6.95454545454545,1.92554487
La6W6,346.86,15.93,0.58542,549.133333333333,-1.554584608,0.654227027,0.0001874,3,7.5,1.939591931
La6Y6,370.97,21.135,0.415666666666667,401.266666666667,-0.713178213,0.56437001,19.11,3,7.5,1.605617093
La6Y6,370.97,21.135,0.415666666666667,401.266666666667,-0.712835311,0.564256307,19.11,3,6.95454545454545,2.288234657
La6Y6,370.97,21.135,0.361333333333333,396.333333333333,-0.703045367,0.545092116,19.11,3,7.5,1.706533639
La6Y6,370.97,21.135,0.361333333333333,396.333333333333,-0.703320949,0.545181223,19.11,3,6.95454545454545,2.097938239
La6Zn6,321.845,15.775,0.47,406.2,-0.581934824,0.500277766,14.37,2,7.33,1.934841776
La6Zn6,321.845,15.775,0.313333333333333,312.916666666667,-4.213514609,0.777488122,14.37,3,6.95454545454545,2.93402692
La6Zr6,350.2,18.205,0.455333333333333,471.133333333333,-0.886730029,0.59982078,25.49,3,7.5,2.012838582
La6Zr6,350.2,18.205,0.455333333333333,471.133333333333,-0.88651189,0.599756302,25.49,3,6.95454545454545,2.143324651
La6Zr6,350.2,18.205,0.440666666666667,536.066666666667,-0.743865174,0.595141015,25.49,3,7.5,1.162705561
La6Zr6,350.2,18.205,0.440666666666667,536.066666666667,-0.743584155,0.595043496,25.49,3,6.95454545454545,1.305268994
Mn6Mo6,602.975,8.365,0.249333333333333,367.466666666667,-1.14323828,0.459081974,17.164,3,7.5,1.517795889
Mn6Mo6,602.975,8.365,0.498666666666667,501.733333333333,-1.318759201,0.386905927,17.164,3,7.5,1.496570057
Mn6Mo6,602.975,8.365,0.498666666666667,501.733333333333,-1.31883078,0.386912938,17.164,3,6.95454545454545,1.504054548
Mn6Nb6,610.645,9.09,0,233.2,-1.018434932,0.469788419,17.191,2,7.33,0.85265606
Mn6Nb6,610.645,9.09,0.610666666666667,555.6,-1.09005646,0.329417542,17.191,3,6.95454545454545,1.715640201
Mn6Ni6,621.825,6.97,0.578,314.2,-1.127307992,0.507842659,9.216,5,7.615384615,2.758326416
Mn6Pd6,640.16,7.955,0,233.2,-1.057759172,0.523177481,5.83875,2,7.33,4.422950306
Mn6Pd6,640.16,7.955,0.187333333333333,287.7,-1.561705091,0.512829116,5.83875,3,6.95454545454545,4.53822562
Mn6Pt6,641.835,8.22,0,233.2,-0.937099222,0.523495449,9.899,2,7.33,4.357380667
Mn6Pt6,641.835,8.22,0.709333333333333,325.466666666667,-1.484942968,0.512000713,9.899,3,6.95454545454545,4.211434587
Mn6Rh6,635.795,7.815,0.5685,374.95,-1.183962967,0.478128474,20.739,5,7.615384615,2.937726308
Mn6Ru6,580.92,7.76,1.05,605.7,-1.634718569,0.374753959,12.865,2,7.33,1.827539942
Mn6Ru6,580.92,7.76,0.525,419.45,-1.257315855,0.435871757,12.865,5,7.615384615,1.532449899
Mn6Ta6,610.69,9.1,0,233.2,-0.618250453,0.402665273,12.405,2,7.33,0.881301892
Mn6Ta6,610.69,9.1,0.322,771,-0.633839914,0.214181609,12.405,2,7.33,2.035513828
Mn6Ta6,610.69,9.1,0.214666666666667,591.733333333333,-0.628271336,0.282228925,12.405,3,6.95454545454545,1.621280238
Mn6W6,603.885,8.41,0.544173333333333,634.4,-1.421151439,0.323501789,19.723,3,6.95454545454545,1.030438371
Mn6W6,603.885,8.41,0.40813,534.1,-1.331082547,0.33999568,19.723,5,7.615384615,0.660295386
Mn6Y6,627.995,13.615,0,233.2,-1.261428132,0.564828855,31.145,2,7.33,0.907120053
Mn6Y6,627.995,13.615,0.1535,312.3,-1.2150116,0.444862578,31.145,5,7.615384615,1.838175784
Mn6Y6,627.995,13.615,0.204666666666667,338.666666666667,-1.191086062,0.382959964,31.145,3,6.95454545454545,2.059706925
Mn6Zn6,578.87,8.255,0,233.2,-0.764982249,0.499299143,6.308,2,7.33,2.393575231
Mn6Zn6,578.87,8.255,0,161.966666666667,-5.064941679,0.499188294,6.308,3,7.5,3.231892388
Mn6Zn6,578.87,8.255,0,161.966666666667,-5.064884578,0.499182578,6.308,3,6.95454545454545,3.221671928
Mn6Zr6,607.225,10.685,0,233.2,-1.014994379,0.53064486,20.238,1,7.5,2.81422785
Mn6Zr6,607.225,10.685,0.426,601,-1.06989371,0.210168928,20.238,1,7.5,5.331336913
Mn6Zr6,607.225,10.685,0,233.2,-1.015139948,0.530666808,20.238,2,7.33,0.772304109
Mn6Zr6,607.225,10.685,0.213,417.1,-1.03678168,0.405497499,20.238,5,7.615384615,2.293977484
Mn6Zr6,607.225,10.685,0.284,478.4,-1.046276306,0.350645814,20.238,3,6.95454545454545,2.051355479
Mo12,314.7,9.38,0.748,636,-1.045069806,0.667494371,21.32,1,7.5,4.001872917
Mo12,314.7,9.38,0.748,636,-1.045806248,0.667635732,21.32,3,7.5,1.134830764
Mo12,314.7,9.38,0.748,636,-1.045416019,0.667551165,21.32,3,6.95454545454545,1.083346689
Mo6Nb6,322.37,10.105,0.748,636,-1.113611593,0.670966299,11.97,2,7.33,1.833897882
Mo6Nb6,322.37,10.105,0.804,662.933333333333,-1.092630042,0.656671189,11.97,3,7.5,1.209958537
Mo6Nb6,322.37,10.105,0.804,662.933333333333,-1.092415798,0.656615995,11.97,3,6.95454545454545,1.165175402
Mo6Nb6,322.37,10.105,0.86,689.866666666667,-1.069494108,0.640947248,11.97,3,7.5,1.37883293
Mo6Nb6,322.37,10.105,0.86,689.866666666667,-1.069187173,0.640875063,11.97,3,6.95454545454545,1.175953151
Mo6Ni6,333.55,7.985,0.884,555.733333333333,-1.262852552,0.359646718,10.761,3,7.5,1.89413409
Mo6Ni6,333.55,7.985,0.884,555.733333333333,-1.262995177,0.359652469,10.761,3,6.95454545454545,1.991060631
Mo6Ni6,333.55,7.985,1.02,475.466666666667,-1.457740793,0.408577931,10.761,3,7.5,2.192337523
Mo6Os6,294.07,8.9,0.865333333333333,644.333333333333,-1.375154889,0.661636498,15.05,3,7.5,1.602811871
Mo6Os6,294.07,8.9,0.865333333333333,644.333333333333,-1.375171552,0.661638665,15.05,3,6.95454545454545,1.717840105
Mo6Os6,294.07,8.9,0.982666666666667,652.666666666667,-1.627326998,0.715038227,15.05,3,7.5,1.208521368
Mo6Os6,294.07,8.9,0.982666666666667,652.666666666667,-1.627317,0.715037979,15.05,3,6.95454545454545,1.485213794
Mo6Pd6,351.885,8.97,0.686,556.233333333333,-1.551088853,0.718349155,18.04,3,7.5,1.713947245
Mo6Pd6,351.885,8.97,0.686,556.233333333333,-1.551081123,0.718347968,18.04,3,6.95454545454545,1.88605884
Mo6Pd6,351.885,8.97,0.624,476.466666666667,-2.14590467,0.83153292,18.04,3,7.5,2.513866963
Mo6Pd6,351.885,8.97,0.624,476.466666666667,-2.14583203,0.831516966,18.04,3,6.95454545454545,2.735525862
Mo6Pt6,353.56,9.235,2.128,510,-3.063478114,0.91193071,16.39,2,7.33,3.790806321
Mo6Pt6,353.56,9.235,1.208,594,-1.783227538,0.708856577,16.39,3,7.5,1.759121679
Mo6Pt6,353.56,9.235,1.208,594,-1.783199141,0.708850304,16.39,3,6.95454545454545,2.00197811
Mo6Pt6,353.56,9.235,1.668,552,-2.454575557,0.815350183,16.39,3,7.5,2.510177507
Mo6Pt6,353.56,9.235,1.668,552,-2.45461329,0.815351833,16.39,3,6.95454545454545,2.72799171
Mo6Re6,295.4,9.12,0.548666666666667,670,-1.251688941,0.683838228,13.88,3,7.5,1.404203872
Mo6Re6,295.4,9.12,0.548666666666667,670,-1.251556733,0.683813421,13.88,3,6.95454545454545,1.400260806
Mo6Re6,295.4,9.12,0.349333333333333,704,-1.38471832,0.707066859,13.88,3,7.5,1.090090487
Mo6Re6,295.4,9.12,0.349333333333333,704,-1.384475838,0.707022409,13.88,3,6.95454545454545,1.148073184
Mo6Rh6,347.52,8.83,0.877666666666667,596.233333333333,-1.253584607,0.655523469,19.3,3,7.5,1.749373745
Mo6Rh6,347.52,8.83,0.877666666666667,596.233333333333,-1.25362359,0.655531107,19.3,3,6.95454545454545,1.755178206
Mo6Rh6,347.52,8.83,1.00733333333333,556.466666666667,-1.625868409,0.751430915,19.3,3,7.5,1.923733545
Mo6Rh6,347.52,8.83,1.00733333333333,556.466666666667,-1.62579519,0.751420873,19.3,3,6.95454545454545,2.37558007
Mo6Ru6,292.645,8.775,0.848666666666667,625.9,-1.26103415,0.668314728,8.167,3,7.5,1.666186776
Mo6Ru6,292.645,8.775,0.848666666666667,625.9,-1.261064287,0.668319703,8.167,3,6.95454545454545,1.695728951
Mo6Ru6,292.645,8.775,0.949333333333333,615.8,-1.431139193,0.725637539,8.167,3,7.5,1.375850154
Mo6Ru6,292.645,8.775,0.949333333333333,615.8,-1.431184532,0.725645113,8.167,3,6.95454545454545,1.707572434
Mo6Sc6,322.8,12.19,0.561333333333333,535.333333333333,-1.04872439,0.664991663,23.1,3,7.5,1.077728899
Mo6Sc6,322.8,12.19,0.561333333333333,535.333333333333,-1.04872439,0.664991663,23.1,3,7.5,1.077728899
Mo6Sc6,322.8,12.19,0.561333333333333,535.333333333333,-1.04872439,0.664991663,23.1,3,7.5,1.077728899
Mo6Sc6,322.8,12.19,0.561333333333333,535.333333333333,-1.047975495,0.66480178,23.1,3,6.95454545454545,1.240894207
Mo6Sc6,322.8,12.19,0.561333333333333,535.333333333333,-1.047975495,0.66480178,23.1,3,6.95454545454545,1.240894207
Mo6Sc6,322.8,12.19,0.561333333333333,535.333333333333,-1.047975495,0.66480178,23.1,3,6.95454545454545,1.240894207
Mo6Sc6,322.8,12.19,0.374666666666667,434.666666666667,-0.765498942,0.544097044,23.1,3,7.5,1.737020049
Mo6Sc6,322.8,12.19,0.374666666666667,434.666666666667,-0.765498942,0.544097044,23.1,3,7.5,1.737020049
Mo6Sc6,322.8,12.19,0.374666666666667,434.666666666667,-0.765498942,0.544097044,23.1,3,7.5,1.737020049
Mo6Sc6,322.8,12.19,0.374666666666667,434.666666666667,-0.764838021,0.543945742,23.1,3,6.95454545454545,1.483848191
Mo6Sc6,322.8,12.19,0.374666666666667,434.666666666667,-0.764838021,0.543945742,23.1,3,6.95454545454545,1.483848191
Mo6Sc6,322.8,12.19,0.374666666666667,434.666666666667,-0.764838021,0.543945742,23.1,3,6.95454545454545,1.483848191
Mo6Ta6,322.415,10.115,0.748,636,-0.523114222,0.593881021,10.08,2,7.33,0.99134296
Mo6Ta6,322.415,10.115,0.464,726,-0.421941241,0.525553406,10.08,3,7.5,1.39548344
Mo6Tc6,294.1,9.005,0.748,636,-1.141176863,0.660514621,12.85,1,7.5,4.199358039
Mo6Tc6,294.1,9.005,0.55,573,-1.279913104,0.725054063,12.85,1,7.5,3.643132046
Mo6Tc6,294.1,9.005,0.682,615,-1.190804965,0.683600199,12.85,3,7.5,1.514018677
Mo6Tc6,294.1,9.005,0.682,615,-1.190648139,0.683570985,12.85,3,6.95454545454545,1.528085193
Mo6Tc6,294.1,9.005,0.616,594,-1.236719153,0.705014394,12.85,3,7.5,1.248992179
Mo6Tc6,294.1,9.005,0.616,594,-1.236746768,0.70502155,12.85,3,6.95454545454545,1.393060674
Mo6Ti6,304.89,10.01,0.525,571.9,-1.025040132,0.654080607,17.94,3,7.5,1.325873182
Mo6Ti6,304.89,10.01,0.525,571.9,-1.024939531,0.654055218,17.94,3,6.95454545454545,1.333238079
Mo6Ti6,304.89,10.01,0.302,507.8,-0.681549482,0.566300044,17.94,3,7.5,1.493112987
Mo6Ti6,304.89,10.01,0.302,507.8,-0.681689841,0.566339091,17.94,3,6.95454545454545,1.296989659
Mo6V6,308.85,8.85,0.673666666666667,582.6,-1.163007727,0.675714775,26.75,3,7.5,1.374438427
Mo6V6,308.85,8.85,0.673666666666667,582.6,-1.162409227,0.67555017,26.75,3,6.95454545454545,1.272320907
Mo6V6,308.85,8.85,0.599333333333333,529.2,-0.838935591,0.618211045,26.75,3,7.5,1.321130238
Mo6V6,308.85,8.85,0.599333333333333,529.2,-0.83905591,0.618242973,26.75,3,6.95454545454545,1.272667308
Mo6W6,315.61,9.425,0.770753333333333,702.333333333333,-1.166736715,0.646851267,6.7,3,7.5,1.086712465
Mo6W6,315.61,9.425,0.770753333333333,702.333333333333,-1.166758259,0.646855726,6.7,3,6.95454545454545,1.035228119
Mo6W6,315.61,9.425,0.793506666666667,768.666666666667,-1.28977234,0.660059514,6.7,3,7.5,0.981514752
Mo6W6,315.61,9.425,0.793506666666667,768.666666666667,-1.28956814,0.660005869,6.7,3,6.95454545454545,0.994858126
Mo6Y6,339.72,14.63,0.748,636,-1.187055981,0.735874905,20.92,2,7.33,0.734244771
Mo6Y6,339.72,14.63,0.454,472.933333333333,-1.090373953,0.582325808,20.92,3,6.95454545454545,1.61145652
Mo6Y6,339.72,14.63,0.454,472.933333333333,-1.090357925,0.5823284,20.92,3,7.5,1.707825092
Mo6Zn6,290.595,9.27,0.498666666666667,466.116666666667,-2.816717991,0.720167895,7.171,3,7.5,2.127712527
Mo6Zn6,290.595,9.27,0.498666666666667,466.116666666667,-2.816622033,0.720161955,7.171,3,6.95454545454545,2.054952552
Mo6Zn6,290.595,9.27,0.249333333333333,296.233333333333,-4.89728427,0.862652494,7.171,3,7.5,3.194221356
Mo6Zn6,290.595,9.27,0.249333333333333,296.233333333333,-4.897338986,0.862660983,7.171,3,6.95454545454545,2.996337724
Mo6Zr6,318.95,11.7,0.748,636,-0.790619196,0.686399383,24.22,2,7.33,0.398795212
Mo6Zr6,318.95,11.7,0.533333333333333,612.666666666667,-0.727982755,0.602654009,24.22,3,6.95454545454545,1.741775647
Mo6Zr6,318.95,11.7,0.587,618.5,-0.746067236,0.62681785,24.22,5,7.615384615,1.584946917
Nb12,330.04,10.83,0.916,716.8,-0.86021088,0.629085434,42.2,1,7.5,4.033442748
Nb12,330.04,10.83,0.916,716.8,-0.860075297,0.629056097,42.2,3,7.5,0.910632907
Nb12,330.04,10.83,0.916,716.8,-0.860363708,0.629124921,42.2,3,6.95454545454545,0.728154183
Nb6Ni6,341.22,8.71,1.156,395.2,-1.545139996,0.455804092,9.229,2,7.33,1.740227047
Nb6Ni6,341.22,8.71,0.996,609.6,-1.037335866,0.349259545,9.229,3,7.5,2.119377544
Nb6Ni6,341.22,8.71,0.996,609.6,-1.037041248,0.349256705,9.229,3,6.95454545454545,2.000661215
Nb6Os6,301.74,9.625,1.1,661,-1.987260278,0.792792008,6.735,2,7.33,1.655165213
Nb6Os6,301.74,9.625,0.977333333333333,698.2,-1.326694583,0.611746241,6.735,3,6.95454545454545,1.600243389
Nb6Os6,301.74,9.625,1.03866666666667,679.6,-1.670806955,0.706055662,6.735,3,7.5,1.907694067
Nb6Pd6,359.555,9.695,0.798,610.1,-1.42486405,0.692209802,14,3,7.5,2.06219078
Nb6Pd6,359.555,9.695,0.798,610.1,-1.424861988,0.692209772,14,3,6.95454545454545,2.028585946
Nb6Pd6,359.555,9.695,0.68,503.4,-2.093197408,0.827065015,14,3,7.5,2.85980515
Nb6Pd6,359.555,9.695,0.68,503.4,-2.092942559,0.827014566,14,3,6.95454545454545,3.019686724
Nb6Pt6,361.23,9.96,1.32,647.866666666667,-1.602730552,0.686135658,9.074,3,7.5,2.147865414
Nb6Pt6,361.23,9.96,1.32,647.866666666667,-1.602744728,0.686139182,9.074,3,6.95454545454545,2.119152778
Nb6Pt6,361.23,9.96,1.724,578.933333333333,-2.321693574,0.813130767,9.074,3,7.5,2.85338925
Nb6Pt6,361.23,9.96,1.724,578.933333333333,-2.321958969,0.813179364,9.074,3,6.95454545454545,2.952963731
Nb6Re6,303.07,9.845,0.916,716.8,-0.909547796,0.556204626,10.41,1,7.5,5.167315943
Nb6Re6,303.07,9.845,0.15,738,-1.52016985,0.742277377,10.41,1,7.5,3.111116838
Nb6Re6,303.07,9.845,0.15,738,-1.519957018,0.74224365,10.41,2,7.33,0.796065906
Nb6Re6,303.07,9.845,0.660666666666667,723.866666666667,-1.127956942,0.622787792,10.41,3,6.95454545454545,1.639546967
Nb6Rh6,355.19,9.555,0.989666666666667,650.1,-1.057790375,0.637795665,11.21,3,6.95454545454545,1.635388796
Nb6Rh6,355.19,9.555,1.06333333333333,583.4,-1.481235882,0.756264064,11.21,3,7.5,1.958980858
Nb6Rh6,355.19,9.555,1.06333333333333,583.4,-1.481393363,0.756292613,11.21,3,6.95454545454545,2.152878295
Nb6Ru6,300.315,9.5,0.916,716.8,-0.924379587,0.50388188,6.615,2,7.33,1.843052064
Nb6Ru6,300.315,9.5,0.960666666666667,679.766666666667,-1.275677624,0.613456633,6.615,3,6.95454545454545,1.537922109
Nb6Sc6,330.47,12.915,0.673333333333333,589.2,-0.825579195,0.629066278,27.29,3,7.5,1.179115114
Nb6Sc6,330.47,12.915,0.673333333333333,589.2,-0.826339017,0.629278055,27.29,3,6.95454545454545,1.322039234
Nb6Sc6,330.47,12.915,0.430666666666667,461.6,-0.596415591,0.526835861,27.29,3,7.5,1.665420776
Nb6Sc6,330.47,12.915,0.430666666666667,461.6,-0.596450649,0.526849906,27.29,3,6.95454545454545,1.588600046
Nb6Ta6,330.085,10.84,0.718,734.866666666667,-0.339824588,0.516159478,12.23,3,7.5,1.335982483
Nb6Ta6,330.085,10.84,0.718,734.866666666667,-0.34002034,0.516182393,12.23,3,6.95454545454545,1.140747471
Nb6Ta6,330.085,10.84,0.52,752.933333333333,-0.399713345,0.520304585,12.23,3,7.5,1.160411097
Nb6Ta6,330.085,10.84,0.52,752.933333333333,-0.399687056,0.520300454,12.23,3,6.95454545454545,0.916639275
Nb6Tc6,301.77,9.73,0.916,716.8,-0.934682427,0.547039843,0.0002825,2,7.33,1.948953736
Nb6Tc6,301.77,9.73,0.55,573,-1.370160373,0.747547595,0.0002825,2,7.33,1.17924015
Nb6Tc6,301.77,9.73,0.794,668.866666666667,-1.09642625,0.621533616,0.0002825,3,6.95454545454545,1.766363989
Nb6Ti6,312.56,10.735,0.079,443.7,-0.308861484,0.477325408,10.33,2,7.33,2.271318565
Nb6Ti6,312.56,10.735,0.637,625.766666666667,-0.896508713,0.633438003,10.33,3,7.5,1.401297968
Nb6Ti6,312.56,10.735,0.637,625.766666666667,-0.896732085,0.633491903,10.33,3,6.95454545454545,1.320359748
Nb6Ti6,312.56,10.735,0.358,534.733333333333,-0.602833936,0.555426495,10.33,3,7.5,1.364074836
Nb6Ti6,312.56,10.735,0.358,534.733333333333,-0.602829778,0.555420117,10.33,3,6.95454545454545,1.167453812
Nb6V6,316.52,9.575,0.785666666666667,636.466666666667,-0.978863273,0.642057097,22.05,3,7.5,1.471319253
Nb6V6,316.52,9.575,0.785666666666667,636.466666666667,-0.978859703,0.642054664,22.05,3,6.95454545454545,1.349348035
Nb6V6,316.52,9.575,0.655333333333333,556.133333333333,-0.700654474,0.599405808,22.05,3,7.5,1.252336322
Nb6V6,316.52,9.575,0.655333333333333,556.133333333333,-0.700530169,0.599374512,22.05,3,6.95454545454545,1.09162276
Nb6W6,323.28,10.15,0.81626,835,-1.299383764,0.677787076,4.896,2,7.33,1.625276774
Nb6W6,323.28,10.15,0.882753333333333,756.2,-1.067997611,0.630768126,4.896,3,7.5,1.296708021
Nb6W6,323.28,10.15,0.882753333333333,756.2,-1.067677679,0.630703226,4.896,3,6.95454545454545,1.092159368
Nb6W6,323.28,10.15,0.849506666666667,795.6,-1.186552656,0.654868955,4.896,3,7.5,1.026734902
Nb6W6,323.28,10.15,0.849506666666667,795.6,-1.186558666,0.654871358,4.896,3,6.95454545454545,0.931442132
Nb6Y6,347.39,15.355,0.916,716.8,-0.805916751,0.671898127,21.4,2,7.33,1.136454603
Nb6Y6,347.39,15.355,0.713,608.333333333333,-0.830812681,0.625314152,21.4,3,7.5,0.865816166
Nb6Y6,347.39,15.355,0.51,499.866666666667,-0.862466743,0.565717446,21.4,3,6.95454545454545,1.7197581
Nb6Y6,347.39,15.355,0.51,499.866666666667,-0.862584134,0.565747178,21.4,3,7.5,1.705689542
Nb6Zn6,298.265,9.995,0.610666666666667,519.983333333333,-2.815323033,0.690755398,16.73,3,7.5,1.985552503
Nb6Zn6,298.265,9.995,0.610666666666667,519.983333333333,-2.815337898,0.690756548,16.73,3,6.95454545454545,1.87763746
Nb6Zr6,326.62,12.425,0.752666666666667,678.2,-0.886330011,0.630626666,15.2,3,7.5,1.220943093
Nb6Zr6,326.62,12.425,0.752666666666667,678.2,-0.886127324,0.630576946,15.2,3,6.95454545454545,1.13549581
Nb6Zr6,326.62,12.425,0.589333333333333,639.6,-0.84575362,0.599145675,15.2,3,7.5,1.488755356
Nb6Zr6,326.62,12.425,0.589333333333333,639.6,-0.845813427,0.599159037,15.2,3,6.95454545454545,1.323482798
Ni6Os6,312.92,7.505,1.13733333333333,483.8,-1.670183697,0.41708284,19.414,3,7.5,2.369922824
Ni6Os6,312.92,7.505,1.13733333333333,483.8,-1.670212116,0.417084499,19.414,3,6.95454545454545,2.660063524
Ni6Os6,312.92,7.505,1.11866666666667,572.4,-1.70782827,0.387695982,19.414,3,7.5,1.653115652
Ni6Os6,312.92,7.505,1.11866666666667,572.4,-1.70795629,0.387710197,19.414,3,6.95454545454545,1.810369287
Ni6Pd6,370.735,7.575,1.156,395.2,-1.208024747,0.486595477,23.037,2,7.33,2.329251873
Ni6Pd6,370.735,7.575,0.76,396.2,-1.768938941,0.482302148,23.037,3,7.5,2.744544122
Ni6Pd6,370.735,7.575,0.76,396.2,-1.769223051,0.482309957,23.037,3,6.95454545454545,2.858545943
Ni6Pt6,372.41,7.84,1.48,433.466666666667,-1.629002857,0.477761216,23.623,3,7.5,2.54624089
Ni6Pt6,372.41,7.84,1.48,433.466666666667,-1.629000443,0.477761369,23.623,3,6.95454545454545,2.474614541
Ni6Pt6,372.41,7.84,1.804,471.733333333333,-1.980505026,0.47374016,23.623,3,7.5,2.34829508
Ni6Pt6,372.41,7.84,1.804,471.733333333333,-1.980434115,0.473747715,23.623,3,6.95454545454545,2.521826292
Ni6Re6,314.25,7.725,0.820666666666666,509.466666666667,-1.606864822,0.408543395,21.611,3,7.5,2.241178556
Ni6Re6,314.25,7.725,0.820666666666666,509.466666666667,-1.606864822,0.408543395,21.611,3,7.5,2.241178556
Ni6Re6,314.25,7.725,0.820666666666666,509.466666666667,-1.606864822,0.408543395,21.611,3,7.5,2.241178556
Ni6Re6,314.25,7.725,0.820666666666666,509.466666666667,-1.606906406,0.408546053,21.611,3,6.95454545454545,2.397028083
Ni6Re6,314.25,7.725,0.820666666666666,509.466666666667,-1.606906406,0.408546053,21.611,3,6.95454545454545,2.397028083
Ni6Re6,314.25,7.725,0.820666666666666,509.466666666667,-1.606906406,0.408546053,21.611,3,6.95454545454545,2.397028083
Ni6Re6,314.25,7.725,0.485333333333333,623.733333333333,-1.494813386,0.36873461,21.611,3,7.5,1.50928961
Ni6Re6,314.25,7.725,0.485333333333333,623.733333333333,-1.494813386,0.36873461,21.611,3,7.5,1.50928961
Ni6Re6,314.25,7.725,0.485333333333333,623.733333333333,-1.494813386,0.36873461,21.611,3,7.5,1.50928961
Ni6Re6,314.25,7.725,0.485333333333333,623.733333333333,-1.494735077,0.368733975,21.611,3,6.95454545454545,1.750169406
Ni6Re6,314.25,7.725,0.485333333333333,623.733333333333,-1.494735077,0.368733975,21.611,3,6.95454545454545,1.750169406
